gutenberg_id	updated	repo_name	repo_owner	datebuilt	version	ebooks_in_release_count	last_build_id	last_build_state	buildable	has_metadata	has_source	metadata_written
4863	2016-10-21T15:05:05.932705-07:00	History-of-the-United-Netherlands-1590-92_4863	GITenberg	2016-09-21T16:50:42.090236-07:00	0.1.0	3	161786128	passed	True	True	True	2016-08-04T16:15:54.773560-07:00
4864	2016-10-21T15:05:13.748882-07:00	History-of-the-United-Netherlands-1592_4864	GITenberg	2016-09-21T16:50:50.150838-07:00	0.1.0	3	161786140	passed	True	True	True	2016-08-04T16:15:56.435252-07:00
4865	2016-10-21T15:05:20.203776-07:00	History-of-the-United-Netherlands-1592-94_4865	GITenberg	2016-09-21T16:50:55.903984-07:00	0.1.0	3	161786155	passed	True	True	True	2016-08-04T16:15:58.047124-07:00
4866	2016-10-21T15:05:26.616169-07:00	History-of-the-United-Netherlands-1594_4866	GITenberg	2016-09-21T16:51:04.725104-07:00	0.1.0	3	161786171	passed	True	True	True	2016-08-04T16:15:59.828826-07:00
4867	2016-10-21T15:05:34.017528-07:00	History-of-the-United-Netherlands-1595_4867	GITenberg	2016-09-21T16:51:11.118639-07:00	0.1.0	3	161786182	passed	True	True	True	2016-08-04T16:16:01.573655-07:00
4868	2016-10-21T15:05:38.541696-07:00	History-of-the-United-Netherlands-1595-96_4868	GITenberg	2016-09-21T16:51:16.904954-07:00	0.1.0	3	161786233	passed	True	True	True	2016-08-04T16:16:03.271921-07:00
4869	2016-10-21T15:05:44.735048-07:00	History-of-the-United-Netherlands-1597-98_4869	GITenberg	2016-09-21T16:51:23.151300-07:00	0.1.0	3	161786199	passed	True	True	True	2016-08-04T16:16:04.908625-07:00
4870	2016-10-21T15:05:51.161295-07:00	History-of-the-United-Netherlands-1598_4870	GITenberg	2016-09-21T16:51:29.297186-07:00	0.1.0	3	161786228	passed	True	True	True	2016-08-04T16:16:06.721086-07:00
4871	2016-10-21T15:05:59.362719-07:00	History-of-the-United-Netherlands-1598-99_4871	GITenberg	2016-09-21T16:51:35.141798-07:00	0.1.0	3	161786263	passed	True	True	True	2016-08-04T16:16:08.525585-07:00
4872	2016-10-21T15:06:07.211237-07:00	History-of-the-United-Netherlands-1590-99---Complete_4872	GITenberg	2016-09-21T16:51:43.025763-07:00	0.1.0	3	161786270	passed	True	True	True	2016-08-04T16:16:12.618574-07:00
4873	2016-10-21T15:06:15.187563-07:00	History-of-the-United-Netherlands-from-the-Death-of-William-the-Silent-to-the-Twelve-Year-s-Tr__4873	GITenberg	2016-09-21T16:51:50.041839-07:00	0.1.0	3	161786282	passed	True	True	True	2016-08-04T16:16:14.651436-07:00
4874	2016-10-21T15:06:22.501544-07:00	History-of-the-United-Netherlands-from-the-Death-of-William-the-Silent-to-the-Twelve-Year-s-Tr__4874	GITenberg	2016-09-21T16:51:57.132148-07:00	0.1.0	3	161786291	passed	True	True	True	2016-08-04T16:16:16.275597-07:00
4875	2016-10-21T15:06:30.493259-07:00	History-of-the-United-Netherlands-from-the-Death-of-William-the-Silent-to-the-Twelve-Year-s-Tr__4875	GITenberg	2016-09-21T16:52:04.905722-07:00	0.1.0	3	161786330	passed	True	True	True	2016-08-04T16:16:17.945656-07:00
4876	2016-10-21T15:06:38.960355-07:00	History-of-the-United-Netherlands-from-the-Death-of-William-the-Silent-to-the-Twelve-Year-s-Tr__4876	GITenberg	2016-09-21T16:52:10.709648-07:00	0.1.0	3	161786353	passed	True	True	True	2016-08-04T16:16:19.598439-07:00
4877	2016-10-21T15:06:45.624784-07:00	History-of-the-United-Netherlands-from-the-Death-of-William-the-Silent-to-the-Twelve-Year-s-Tr__4877	GITenberg	2016-09-21T16:52:16.953879-07:00	0.1.0	3	161786368	passed	True	True	True	2016-08-04T16:16:21.246844-07:00
4878	2016-10-21T15:06:52.254922-07:00	History-of-the-United-Netherlands-from-the-Death-of-William-the-Silent-to-the-Twelve-Year-s-Tr__4878	GITenberg	2016-09-21T16:52:22.690727-07:00	0.1.0	3	161786357	passed	True	True	True	2016-08-04T16:16:22.858773-07:00
4879	2016-10-21T15:07:00.565134-07:00	History-of-the-United-Netherlands-from-the-Death-of-William-the-Silent-to-the-Twelve-Year-s-Tr__4879	GITenberg	2016-09-21T16:52:28.713747-07:00	0.1.0	3	161786371	passed	True	True	True	2016-08-04T16:16:24.973365-07:00
4880	2016-10-21T15:07:07.280556-07:00	History-of-the-United-Netherlands-from-the-Death-of-William-the-Silent-to-the-Twelve-Year-s-Tr__4880	GITenberg	2016-09-21T16:52:34.431267-07:00	0.1.0	3	161786418	passed	True	True	True	2016-08-04T16:16:26.572274-07:00
4881	2016-10-21T15:07:15.117025-07:00	History-of-the-United-Netherlands-from-the-Death-of-William-the-Silent-to-the-Twelve-Year-s-Tr__4881	GITenberg	2016-09-21T16:52:40.646802-07:00	0.1.0	3	161786422	passed	True	True	True	2016-08-04T16:16:28.160278-07:00
4882	2016-10-21T15:07:22.337468-07:00	History-of-the-United-Netherlands-from-the-Death-of-William-the-Silent-to-the-Twelve-Year-s-Tr__4882	GITenberg	2016-09-21T16:52:47.903996-07:00	0.1.0	3	161786440	passed	True	True	True	2016-08-04T16:16:29.774587-07:00
4883	2016-10-21T15:07:28.839861-07:00	History-of-the-United-Netherlands-from-the-Death-of-William-the-Silent-to-the-Twelve-Year-s-Tr__4883	GITenberg	2016-09-21T16:52:54.537868-07:00	0.1.0	3	161786452	passed	True	True	True	2016-08-04T16:16:31.379084-07:00
4884	2016-10-21T15:07:36.626850-07:00	History-of-the-United-Netherlands-from-the-Death-of-William-the-Silent-to-the-Twelve-Year-s-Tr__4884	GITenberg	2016-09-21T16:53:07.964167-07:00	0.1.0	3	161786465	passed	True	True	True	2016-08-04T16:16:34.427799-07:00
4885	2016-10-21T15:07:44.533191-07:00	History-of-the-United-Netherlands-from-the-Death-of-William-the-Silent-to-the-Twelve-Year-s-Tr__4885	GITenberg	2016-09-21T16:53:14.962436-07:00	0.1.0	3	161786489	passed	True	True	True	2016-08-04T16:16:37.278541-07:00
4886	2016-10-21T15:07:51.359395-07:00	Life-and-Death-of-John-of-Barneveld-Advocate-of-Holland-with-a-view-of-the-primary-causes-and-__4886	GITenberg	2016-09-21T16:53:21.163884-07:00	0.1.0	3	161786533	passed	True	True	True	2016-08-04T16:16:38.888679-07:00
4887	2016-10-21T15:07:59.005035-07:00	Life-and-Death-of-John-of-Barneveld-Advocate-of-Holland-with-a-view-of-the-primary-causes-and-__4887	GITenberg	2016-09-21T16:53:26.937956-07:00	0.1.0	3	161786578	passed	True	True	True	2016-08-04T16:16:40.489328-07:00
4888	2016-10-21T15:08:06.420822-07:00	Life-and-Death-of-John-of-Barneveld-Advocate-of-Holland-with-a-view-of-the-primary-causes-and-__4888	GITenberg	2016-09-21T16:53:32.631689-07:00	0.1.0	3	161786586	passed	True	True	True	2016-08-04T16:16:42.114877-07:00
4889	2016-10-21T15:08:12.877310-07:00	Life-and-Death-of-John-of-Barneveld-Advocate-of-Holland-with-a-view-of-the-primary-causes-and-__4889	GITenberg	2016-09-21T16:53:39.360202-07:00	0.1.0	3	161786615	passed	True	True	True	2016-08-04T16:16:43.703392-07:00
4890	2016-10-21T15:08:16.938627-07:00	Life-and-Death-of-John-of-Barneveld-Advocate-of-Holland-with-a-view-of-the-primary-causes-and-__4890	GITenberg	2016-09-21T16:53:45.359306-07:00	0.1.0	3	161786617	passed	True	True	True	2016-08-04T16:16:45.713270-07:00
4891	2016-10-21T15:08:20.666135-07:00	Life-and-Death-of-John-of-Barneveld-Advocate-of-Holland-with-a-view-of-the-primary-causes-and-__4891	GITenberg	2016-09-21T16:53:53.045988-07:00	0.1.0	3	161786660	passed	True	True	True	2016-08-04T16:16:48.589526-07:00
4892	2016-10-21T15:08:23.590264-07:00	Life-and-Death-of-John-of-Barneveld-Advocate-of-Holland---with-a-view-of-the-primary-causes-an__4892	GITenberg	2016-09-21T16:54:00.301466-07:00	0.1.0	3	161786672	passed	True	True	True	2016-08-04T16:16:51.834573-07:00
4893	2016-10-21T15:08:26.089103-07:00	Life-and-Death-of-John-of-Barneveld-Advocate-of-Holland-with-a-view-of-the-primary-causes-and-__4893	GITenberg	2016-09-21T16:54:07.353813-07:00	0.1.0	3	161786708	passed	True	True	True	2016-08-04T16:16:53.538161-07:00
4894	2016-10-21T15:08:29.843170-07:00	Life-and-Death-of-John-of-Barneveld-Advocate-of-Holland-with-a-view-of-the-primary-causes-and-__4894	GITenberg	2016-09-21T16:54:20.104317-07:00	0.1.0	3	161786722	passed	True	True	True	2016-08-04T16:16:55.193345-07:00
4895	2016-10-21T15:08:32.373559-07:00	Life-and-Death-of-John-of-Barneveld-Advocate-of-Holland-with-a-view-of-the-primary-causes-and-__4895	GITenberg	2016-09-21T16:54:26.697322-07:00	0.1.0	3	161786735	passed	True	True	True	2016-08-04T16:16:56.857794-07:00
4896	2016-10-21T15:08:34.815260-07:00	Life-and-Death-of-John-of-Barneveld-Advocate-of-Holland-with-a-view-of-the-primary-causes-and-__4896	GITenberg	2016-09-21T16:54:32.604611-07:00	0.1.0	3	161786752	passed	True	True	True	2016-08-04T16:16:58.448566-07:00
4897	2016-10-21T15:08:37.284387-07:00	Life-and-Death-of-John-of-Barneveld-Advocate-of-Holland-with-a-view-of-the-primary-causes-and-__4897	GITenberg	2016-09-21T16:54:38.932856-07:00	0.1.0	3	161786761	passed	True	True	True	2016-08-04T16:17:00.053728-07:00
4898	2016-10-21T15:08:40.127058-07:00	Life-and-Death-of-John-of-Barneveld-Advocate-of-Holland---with-a-view-of-the-primary-causes-an__4898	GITenberg	2016-09-21T16:54:45.238532-07:00	0.1.0	3	161786774	passed	True	True	True	2016-08-04T16:17:03.127542-07:00
4899	2016-10-21T15:08:44.896632-07:00	Life-and-Death-of-John-of-Barneveld---Complete--1609-1623-_4899	GITenberg	2016-09-21T16:54:52.968090-07:00	0.1.0	3	161786790	passed	True	True	True	2016-08-04T16:17:06.393729-07:00
4900	2016-10-21T15:08:47.727180-07:00	PG-Edition-of-Netherlands-series---Complete_4900	GITenberg	2016-09-21T16:54:58.902118-07:00	0.1.0	3	161786807	passed	True	True	True	2016-08-04T16:17:09.417568-07:00
4901	2016-10-21T15:08:51.321845-07:00	The-Only-True-Mother-Goose-Melodies_4901	GITenberg	2016-09-21T16:55:05.612749-07:00	0.1.0	3	161786836	passed	True	True	True	2016-08-04T16:17:11.028784-07:00
4902	2016-10-21T15:08:54.051600-07:00	Chess-History-and-Reminiscences_4902	GITenberg	2016-09-21T16:55:13.168956-07:00	0.1.0	3	161786867	passed	True	True	True	2016-08-04T16:17:12.832261-07:00
4903	2016-10-21T15:08:56.565117-07:00	Hilda-Wade-a-Woman-with-Tenacity-of-Purpose_4903	GITenberg	2016-09-21T16:55:19.725926-07:00	0.1.0	3	161786873	passed	True	True	True	2016-08-04T16:17:16.209026-07:00
4904	2016-10-21T15:08:59.052733-07:00	Quotations-from-the-Project-Gutenberg-Editions-of-the-Collected-Works-of-George-Meredith_4904	GITenberg	2016-09-21T16:55:32.902823-07:00	0.1.0	3	161786911	passed	True	True	True	2016-08-04T16:17:17.973884-07:00
4905	2016-10-21T15:09:02.153173-07:00	Galusha-the-Magnificent_4905	GITenberg	2016-09-21T16:55:40.360213-07:00	0.1.0	3	161786942	passed	True	True	True	2016-08-04T16:17:20.937883-07:00
4906	2016-10-21T15:09:04.600214-07:00	The-Lucky-Man_4906	GITenberg	2016-09-21T16:55:46.799855-07:00	0.1.0	3	161786955	passed	True	True	True	2016-08-04T16:17:23.912750-07:00
4907	2016-10-21T15:09:07.348104-07:00	Moths-of-the-Limberlost--A-Book-About-Limberlost-Cabin_4907	GITenberg	2016-09-21T16:55:55.836274-07:00	0.1.0	3	161786978	passed	True	True	True	2016-08-04T16:17:26.923424-07:00
4908	2016-10-21T15:09:10.032981-07:00	Five-of-Maxwell-s-Papers_4908	GITenberg	2016-09-21T16:56:01.859824-07:00	0.1.0	3	161787001	passed	True	True	True	2016-08-04T16:17:29.943972-07:00
4909	2016-10-21T15:09:13.508280-07:00	----------------_4909	GITenberg	2016-09-21T16:56:09.613786-07:00	0.1.0	3	161787043	passed	True	True	True	2016-08-04T16:17:32.858427-07:00
4910	2016-10-21T15:09:17.287271-07:00	The-Magic-Pudding-Being-the-Adventures-of-Bunyip-Bluegum-and-His-Friends-Bill-Barnacle-Sam-Saw__4910	GITenberg	2016-09-21T16:56:17.932604-07:00	0.1.0	3	161787054	passed	True	True	True	2016-08-04T16:17:34.700171-07:00
4911	2016-10-21T15:09:19.724510-07:00	Wacousta---a-tale-of-the-Pontiac-conspiracy---Volume-3_4911	GITenberg	2016-09-21T16:56:24.861029-07:00	0.1.0	3	161787070	passed	True	True	True	2016-08-04T16:17:37.904938-07:00
4912	2016-10-21T15:09:22.261539-07:00	Wacousta---a-tale-of-the-Pontiac-conspiracy--Complete-_4912	GITenberg	2016-09-21T16:56:31.451509-07:00	0.1.0	3	161787079	passed	True	True	True	2016-08-04T16:17:42.231824-07:00
4913	2016-10-21T15:09:25.172818-07:00	Chess-and-Checkers-the-Way-to-Mastership_4913	GITenberg	2016-09-21T16:56:44.071373-07:00	0.1.0	3	161787110	passed	True	True	True	2016-08-04T16:17:44.261972-07:00
4914	2016-10-21T15:09:27.583749-07:00	The-Motor-Girls_4914	GITenberg	2016-09-21T16:56:51.166977-07:00	0.1.0	3	161787130	passed	True	True	True	2016-08-04T16:17:47.116517-07:00
4915	2016-10-21T15:09:30.694037-07:00	The-Heart-of-Rachael_4915	GITenberg	2016-09-21T16:56:59.135604-07:00	0.1.0	3	161787139	passed	True	True	True	2016-08-04T16:17:51.223457-07:00
4916	2016-10-21T15:09:33.177507-07:00	Undertow_4916	GITenberg	2016-09-21T16:57:05.092308-07:00	0.1.0	3	161787152	passed	True	True	True	2016-08-04T16:17:54.187885-07:00
4917	2016-10-21T15:09:36.477261-07:00	The-Kellys-and-the-O-Kellys_4917	GITenberg	2016-09-21T16:57:12.955339-07:00	0.1.0	3	161787167	passed	True	True	True	2016-08-04T16:17:58.837507-07:00
4918	2016-10-21T15:09:39.128323-07:00	The-Lilac-Sunbonnet-A-Love-Story_4918	GITenberg	2016-09-21T16:57:20.368408-07:00	0.1.0	3	161787224	passed	True	True	True	2016-08-04T16:18:00.974333-07:00
4919	2016-10-21T15:09:42.253424-07:00	The-Letters-of-Horace-Walpole-Earl-of-Orford-Volume-4_4919	GITenberg	2016-09-21T16:57:26.103798-07:00	0.1.0	3	161787234	passed	True	True	True	2016-08-04T16:18:02.611357-07:00
4920	2016-10-21T15:09:45.808731-07:00	The-Blind-Spot_4920	GITenberg	2016-09-21T16:57:33.377100-07:00	0.1.0	3	161787278	passed	True	True	True	2016-08-04T16:18:05.578015-07:00
4921	2016-10-21T15:09:48.928439-07:00	Young-Canada-s-Nursery-Rhymes_4921	GITenberg	2016-09-21T16:57:39.137946-07:00	0.1.0	3	161787295	passed	True	True	True	2016-08-04T16:18:08.638624-07:00
4922	2016-10-21T15:09:51.829132-07:00	Bar-20-Days_4922	GITenberg	2016-09-21T16:57:48.301201-07:00	0.1.0	3	161787308	passed	True	True	True	2016-08-04T16:18:11.655928-07:00
4923	2016-10-21T15:09:55.819583-07:00	King-Midas--a-Romance_4923	GITenberg	2016-09-21T16:57:55.945526-07:00	0.1.0	3	161787337	passed	True	True	True	2016-08-04T16:18:14.606677-07:00
4924	2016-10-21T15:10:00.412775-07:00	Dry-Farming-A-System-of-Agriculture-for-Countries-under-a-Low-Rainfall_4924	GITenberg	2016-09-21T16:58:04.370417-07:00	0.1.0	3	161787344	passed	True	True	True	2016-08-04T16:18:16.219150-07:00
4925	2016-10-21T15:10:03.343775-07:00	The-Age-of-Fable_4925	GITenberg	2016-09-21T16:58:10.162388-07:00	0.1.0	3	161787355	passed	True	True	True	2016-08-04T16:18:17.816084-07:00
4926	2016-10-21T15:10:06.597519-07:00	The-Age-of-Chivalry_4926	GITenberg	2016-09-21T16:58:17.739930-07:00	0.1.0	3	161787416	passed	True	True	True	2016-08-04T16:18:19.734171-07:00
4927	2016-10-21T15:10:09.372763-07:00	Legends-of-Charlemagne_4927	GITenberg	2016-09-21T16:58:24.945375-07:00	0.1.0	3	161787438	passed	True	True	True	2016-08-04T16:18:22.577487-07:00
4928	2016-10-21T15:10:12.890928-07:00	Bulfinch-s-Mythology_4928	GITenberg	2016-09-21T16:58:30.628390-07:00	0.1.0	3	161787454	passed	True	True	True	2016-08-04T16:18:24.187457-07:00
4929	2016-10-21T15:10:16.427824-07:00	The-Fashionable-Adventures-of-Joshua-Craig--A-Novel_4929	GITenberg	2016-09-21T16:58:37.246943-07:00	0.1.0	3	161787465	passed	True	True	True	2016-08-04T16:18:27.646541-07:00
4930	2016-10-21T15:10:20.157895-07:00	Paste-Jewels_4930	GITenberg	2016-09-22T13:57:14.459403-07:00	0.1.0	3	162028907	passed	True	True	True	2016-08-04T16:18:30.705734-07:00
4932	2016-10-21T15:10:23.346794-07:00	A-Knight-of-the-White-Cross--A-Tale-of-the-Siege-of-Rhodes_4932	GITenberg	2016-09-22T13:57:23.774289-07:00	0.1.0	3	162028955	passed	True	True	True	2016-08-04T16:18:47.542005-07:00
4933	2016-10-21T15:10:26.512633-07:00	L-Escalier-d-Or_4933	GITenberg	2016-09-22T13:57:29.629680-07:00	0.1.0	3	162028963	passed	True	True	True	2016-08-04T16:18:49.144759-07:00
4934	2016-10-21T15:10:30.509922-07:00	The-Natural-History-of-Wiltshire_4934	GITenberg	2016-09-22T13:57:35.844289-07:00	0.1.0	3	162029012	passed	True	True	True	2016-08-04T16:18:52.102018-07:00
4935	2016-10-21T15:10:33.701750-07:00	Pathologie-Verbale-ou-Lesions-de-certains-mots-dans-le-cours-de-l-usage_4935	GITenberg	2016-09-22T13:57:41.513599-07:00	0.1.0	3	162029034	passed	True	True	True	2016-08-04T16:18:53.722060-07:00
4936	2016-10-21T15:10:36.941021-07:00	Romanz-De-L-estoire-Dou-Graal_4936	GITenberg	2016-09-22T13:57:47.748205-07:00	0.1.0	3	162029054	passed	True	True	True	2016-08-04T16:18:55.386098-07:00
4937	2016-10-21T15:10:40.381300-07:00	Hudibras-in-Three-Parts-Written-in-the-Time-of-the-Late-Wars_4937	GITenberg	2016-09-22T13:57:57.760051-07:00	0.1.0	3	162029096	passed	True	True	True	2016-08-04T16:18:56.983823-07:00
4938	2016-10-21T15:10:43.825510-07:00	U.S.-Presidential-Inaugural-Addresses_4938	GITenberg	2016-09-22T14:12:45.083624-07:00	0.1.0	3	162033060	passed	True	True	True	2016-08-04T16:18:59.830714-07:00
4939	2016-10-21T15:10:47.845419-07:00	Chopin---the-Man-and-His-Music_4939	GITenberg	2016-09-22T14:12:51.989392-07:00	0.1.0	0	162033090	failed	True	True	True	2016-08-04T16:19:03.022550-07:00
4940	2016-10-21T15:10:51.608904-07:00	Grace-Harlowe-s-Senior-Year-at-High-School_4940	GITenberg	2016-09-22T14:12:58.087880-07:00	0.1.0	3	162033101	passed	True	True	True	2016-08-04T16:21:20.154808-07:00
4941	2016-10-21T15:10:55.665597-07:00	The-House-Boat-Boys-Or-Drifting-Down-to-the-Sunny-South_4941	GITenberg	2016-09-22T14:13:04.432856-07:00	0.1.0	3	162033164	passed	True	True	True	2016-08-04T16:22:06.950698-07:00
4942	2016-10-21T15:11:00.287456-07:00	Evolution-of-Expression-Volume-1_4942	GITenberg	2016-09-22T14:13:10.225385-07:00	0.1.0	3	162033188	passed	True	True	True	2016-08-04T16:22:08.842219-07:00
4943	2016-10-21T15:11:05.051110-07:00	The-River-War--An-Account-of-the-Reconquest-of-the-Sudan_4943	GITenberg	2016-09-22T14:13:16.853653-07:00	0.1.0	3	162033233	passed	True	True	True	2016-08-04T16:22:11.753464-07:00
4944	2016-10-21T15:11:08.528797-07:00	Scenes-and-Characters-or-Eighteen-Months-at-Beechcroft_4944	GITenberg	2016-09-22T14:13:23.338686-07:00	0.1.0	3	162033252	passed	True	True	True	2016-08-04T16:22:13.365756-07:00
4945	2016-10-21T15:11:11.576129-07:00	Jane-Allen-Junior_4945	GITenberg	2016-09-22T14:13:29.340544-07:00	0.1.0	3	162033262	passed	True	True	True	2016-08-04T16:22:15.114929-07:00
4946	2016-10-21T15:11:14.924147-07:00	Madame-Midas_4946	GITenberg	2016-09-22T14:13:36.846266-07:00	0.1.0	3	162033299	passed	True	True	True	2016-08-04T16:22:17.957045-07:00
4947	2016-10-21T15:11:18.019864-07:00	Sisters_4947	GITenberg	2016-09-22T14:13:55.265985-07:00	0.1.0	3	162033363	passed	True	True	True	2016-08-04T16:22:20.844712-07:00
4948	2016-10-21T15:11:21.321933-07:00	Love-the-Fiddler_4948	GITenberg	2016-09-22T14:14:02.099749-07:00	0.1.0	3	162033430	passed	True	True	True	2016-08-04T16:22:23.710450-07:00
4952	2016-10-21T15:11:24.327254-07:00	Life-of-John-Coleridge-Patteson---Missionary-Bishop-of-the-Melanesian-Islands_4952	GITenberg	2016-09-22T14:14:09.689797-07:00	0.1.0	3	162033457	passed	True	True	True	2016-08-04T16:22:26.594262-07:00
4953	2016-10-21T15:11:27.701202-07:00	Revolution-and-Other-Essays_4953	GITenberg	2016-09-22T14:14:17.626464-07:00	0.1.0	3	162033486	passed	True	True	True	2016-08-04T16:22:29.530466-07:00
4954	2016-10-21T15:11:31.433057-07:00	Laicus-Or-the-Experiences-of-a-Layman-in-a-Country-Parish_4954	GITenberg	2016-09-22T14:14:24.193015-07:00	0.1.0	3	162033519	passed	True	True	True	2016-08-04T16:22:31.555799-07:00
4955	2016-10-21T15:11:35.230638-07:00	Leah-Mordecai-A-Novel_4955	GITenberg	2016-09-22T14:14:29.701828-07:00	0.1.0	3	162033555	passed	True	True	True	2016-08-04T16:22:33.135917-07:00
4956	2016-10-21T15:11:38.801677-07:00	The-Duke-s-Prize-a-Story-of-Art-and-Heart-in-Florence_4956	GITenberg	2016-09-22T14:14:36.023827-07:00	0.1.0	3	162033573	passed	True	True	True	2016-08-04T16:22:34.771492-07:00
4957	2016-10-21T15:11:44.616778-07:00	The-Heart-s-Secret-Or-the-Fortunes-of-a-Soldier-a-Story-of-Love-and-the-Low-Latitudes_4957	GITenberg	2016-09-22T14:14:42.239130-07:00	0.1.0	3	162033589	passed	True	True	True	2016-08-04T16:22:36.390449-07:00
4958	2016-10-21T15:11:52.432324-07:00	Justice-in-the-By-Ways-a-Tale-of-Life_4958	GITenberg	2016-09-22T14:14:50.323857-07:00	0.1.0	3	162033631	passed	True	True	True	2016-08-04T16:22:38.012481-07:00
4959	2016-10-21T15:11:56.890936-07:00	The-Life-and-Adventures-of-Maj-Roger-Sherman-Potter_4959	GITenberg	2016-09-22T14:15:01.610288-07:00	0.1.0	3	162033646	passed	True	True	True	2016-08-04T16:22:39.630553-07:00
4960	2016-10-21T15:12:03.594945-07:00	On-Picket-Duty-and-Other-Tales_4960	GITenberg	2016-09-22T14:15:09.664096-07:00	0.1.0	3	162033659	passed	True	True	True	2016-08-04T16:22:42.667109-07:00
4961	2016-10-21T15:12:10.056232-07:00	Our-Mr-Wrenn-The-Romantic-Adventures-of-a-Gentle-Man_4961	GITenberg	2016-09-22T14:15:15.962322-07:00	0.1.0	3	162033708	passed	True	True	True	2016-08-04T16:22:44.675977-07:00
4962	2016-10-21T15:12:16.546996-07:00	The-Story-of-Germ-Life_4962	GITenberg	2016-09-22T14:15:22.168759-07:00	0.1.0	3	162033737	passed	True	True	True	2016-08-04T16:22:46.279135-07:00
4963	2016-10-21T15:12:23.269758-07:00	Moral_4963	GITenberg	2016-09-22T14:15:28.816819-07:00	0.1.0	3	162033758	passed	True	True	True	2016-08-04T16:22:49.155289-07:00
4964	2016-10-21T15:12:28.284609-07:00	Waverley--Or-Tis-Sixty-Years-Since---Volume-1_4964	GITenberg	2016-09-22T14:15:34.269445-07:00	0.1.0	3	162033796	passed	True	True	True	2016-08-04T16:22:52.091535-07:00
4965	2016-10-21T15:12:35.383717-07:00	Waverley--Or-Tis-Sixty-Years-Since---Volume-2_4965	GITenberg	2016-09-22T14:15:40.474534-07:00	0.1.0	3	162033833	passed	True	True	True	2016-08-04T16:22:55.112408-07:00
4966	2016-10-21T15:12:41.575958-07:00	Waverley-Or-Tis-Sixty-Years-Since-Complete_4966	GITenberg	2016-09-22T14:15:47.364252-07:00	0.1.0	3	162033862	passed	True	True	True	2016-08-04T16:22:56.739364-07:00
4967	2016-10-21T15:12:44.548447-07:00	Luck-or-Cunning-as-the-Main-Means-of-Organic-Modification_4967	GITenberg	2016-09-22T14:15:56.029703-07:00	0.1.0	3	162033899	passed	True	True	True	2016-08-04T16:22:58.465352-07:00
4968	2016-10-21T15:12:47.056799-07:00	Les-Cinq-Cents-Millions-De-La-B-gum_4968	GITenberg	2016-09-22T14:16:10.143126-07:00	0.1.0	3	162033935	passed	True	True	True	2016-08-04T16:23:04.425233-07:00
4969	2016-10-21T15:12:49.979203-07:00	The-Belton-Estate_4969	GITenberg	2016-09-22T14:16:17.876433-07:00	0.1.0	3	162033967	passed	True	True	True	2016-08-04T16:23:08.124604-07:00
4970	2016-10-21T15:12:52.408878-07:00	There-Are-Crimes-and-Crimes_4970	GITenberg	2016-09-22T14:16:24.764276-07:00	0.1.0	3	162034011	passed	True	True	True	2016-08-04T16:23:10.977644-07:00
4971	2016-10-21T15:12:54.935099-07:00	The-Great-Intendant-A-Chronicle-of-Jean-Talon-in-Canada-1665-1672_4971	GITenberg	2016-09-22T14:16:30.216983-07:00	0.1.0	3	162034041	passed	True	True	True	2016-08-04T16:23:12.607047-07:00
4972	2016-10-21T15:12:57.389060-07:00	Frederick-Chopin-as-a-Man-and-Musician-Volume-2_4972	GITenberg	2016-09-22T14:16:36.122055-07:00	0.1.0	3	162034094	passed	True	True	True	2016-08-04T16:23:14.311084-07:00
4973	2016-10-21T15:13:00.300380-07:00	Frederick-Chopin-as-a-Man-and-Musician---Complete_4973	GITenberg	2016-09-22T14:16:41.923302-07:00	0.1.0	3	162034123	passed	True	True	True	2016-08-04T16:23:17.273564-07:00
4974	2016-10-21T15:13:03.175569-07:00	Australia-Twice-Traversed--13-The-Romance-of-Exploration-Being-a-Narrative-Compiled-from-the-J__4974	GITenberg	2016-09-22T14:16:48.183591-07:00	0.1.0	3	162034149	passed	True	True	True	2016-08-04T16:23:20.134051-07:00
4975	2016-10-21T15:13:05.895003-07:00	Spinifex-and-Sand--13-A-Narrative-of-Five-Years-Pioneering-and-Exploration-in-Western-Ausralia_4975	GITenberg	2016-09-22T14:16:55.401460-07:00	0.1.0	3	162034178	passed	True	True	True	2016-08-04T16:23:22.944280-07:00
4976	2016-10-21T15:13:09.084933-07:00	Narrative-of-an-Expedition-into-Central-Australia--13-Performed-Under-the-Authority-of-Her-Maj__4976	GITenberg	2016-09-22T14:17:02.151570-07:00	0.1.0	3	162034216	passed	True	True	True	2016-08-04T16:23:26.216244-07:00
4977	2016-10-21T15:13:13.629987-07:00	The-McNaughtens_4977	GITenberg	2016-09-22T14:17:09.406939-07:00	0.1.0	3	162034243	passed	True	True	True	2016-08-04T16:23:27.814268-07:00
4978	2016-10-21T15:13:16.342444-07:00	The-March-of-Portola-and-the-Discovery-of-the-Bay-of-San-Francisco_4978	GITenberg	2016-09-22T14:17:24.228519-07:00	0.1.0	3	162034275	passed	True	True	True	2016-08-04T16:23:30.660761-07:00
4979	2016-10-21T15:13:18.785239-07:00	Blacky-the-Crow_4979	GITenberg	2016-09-22T14:17:32.516269-07:00	0.1.0	3	162034317	passed	True	True	True	2016-08-04T16:23:33.635404-07:00
4980	2016-10-21T15:13:21.174503-07:00	Old-Granny-Fox_4980	GITenberg	2016-09-22T14:17:38.749726-07:00	0.1.0	3	162034369	passed	True	True	True	2016-08-04T16:23:36.866635-07:00
